,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
60,19.2,29.2,0.0,2.3,69.4,14.7,26.04,3.3,5522.826096788784,5637.564676616916,6563.88888888889,280.69821172334815
61,19.8,32.0,0.0,2.1,63.6,14.7,26.13,3.0,5316.703753957486,5570.438715513343,6411.111111111111,272.15103237182103
62,20.3,32.8,0.0,2.3,51.6,14.7,28.36,3.0,5386.926051560379,5657.095884215288,6869.444444444444,273.96839529129653
63,22.5,32.1,6.2,2.0,63.8,14.7,18.85,9.0,2900.8792401628216,3279.376300316599,4813.888888888889,164.5046104474105
64,21.7,31.6,0.0,2.2,68.3,14.7,26.03,5.8,5936.2722749886925,6084.660560832203,6550.0,296.74586490367915
65,21.6,27.6,0.0,1.7,68.6,14.7,11.51,8.1,2511.6200814111257,2642.9371325192224,2672.222222222222,141.16109244079448
66,20.6,33.5,0.0,1.9,52.8,14.7,28.11,5.5,5707.604477611941,6125.48394391678,7116.666666666667,288.35479543376505
67,20.1,28.8,1.1,2.9,70.6,14.8,22.52,4.4,4993.3783355947535,4918.668249660786,5433.333333333333,251.7661002966791
68,18.2,28.6,0.0,2.8,62.3,14.8,26.53,6.0,5621.732926277703,5898.424242424243,6525.0,292.52009323519746
69,20.0,30.7,0.0,2.2,63.0,14.8,24.74,6.0,5422.855495251018,5767.407281772953,6377.777777777777,277.37751089654296
70,20.2,30.3,0.0,2.0,58.6,14.8,21.25,7.4,4351.788783355947,4525.478516508367,5197.222222222222,225.11143400898794
71,20.3,27.3,0.0,1.6,61.4,14.8,11.0,9.0,2379.6492537313434,2473.4859791949343,2730.555555555555,133.45509323539403
72,21.1,30.0,0.1,2.1,61.4,14.8,19.6,6.3,3911.773405698779,4156.444142921755,4877.777777777777,207.71838902485018
73,20.7,29.7,0.0,2.1,62.6,14.8,24.75,0.9,4579.278380823157,4721.496834011758,5827.777777777777,238.9719446515519
74,19.5,32.7,0.0,2.0,59.5,14.8,27.82,0.1,5404.2107643600175,5787.30144730891,6797.222222222223,276.5499590632666
75,21.7,35.4,0.0,2.0,50.5,14.8,28.95,1.6,5617.677973767525,5926.441655359566,7008.333333333334,282.44073177721305
76,23.2,31.0,0.0,1.9,53.5,14.8,16.97,7.5,2795.3236092265947,3253.5635459068294,4180.555555555556,160.97942684417026
77,19.9,26.3,37.6,2.7,83.5,14.8,2.91,10.0,332.11962912709186,367.3254183627318,691.6666666666666,25.361584748760045
78,20.1,23.4,13.3,2.2,91.0,14.8,6.11,10.0,931.4166666666667,996.1282051282051,1527.7777777777778,58.42018305073759
