,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
79,19.2,26.2,1.3,1.4,72.4,14.7,9.97,8.3,3816.8076923076924,3783.6538461538457,2252.777777777778,257.64434294871796
80,20.2,28.8,0.0,0.8,63.6,14.7,18.42,7.8,4426.884615384615,4417.24358974359,4527.777777777778,292.146233974359
81,20.1,30.5,0.0,1.1,61.1,14.7,25.03,2.0,5873.878205128205,5872.205128205129,6036.1111111111095,379.6622275641026
82,20.0,27.8,7.9,1.3,66.4,14.7,11.82,8.4,2453.0384615384614,2536.564102564102,2655.555555555555,166.14663461538458
83,17.4,25.0,17.8,2.0,70.0,14.7,8.13,9.4,1286.4423076923076,1338.3076923076922,2097.222222222222,92.65525641025643
84,17.1,23.1,1.6,0.6,78.3,14.7,9.1,8.0,1846.4487179487178,1931.576923076923,1972.222222222222,130.9636217948718
85,17.9,29.9,0.0,1.1,60.0,14.7,28.53,5.0,6232.416666666667,6281.070512820513,7066.666666666667,399.0492788461539
86,20.6,28.9,0.0,1.2,53.8,14.7,19.81,8.3,2968.064102564103,3091.5705128205122,4911.111111111111,201.84394230769232
87,17.7,28.4,0.8,1.1,59.0,14.7,23.7,7.8,6289.153846153847,6309.884615384614,5833.333333333334,395.74645833333335
88,18.6,28.4,0.0,1.0,61.6,14.7,23.11,7.0,4909.5,4877.551282051281,5702.777777777778,320.31095134032637
89,20.2,31.5,0.0,1.1,60.5,14.6,23.07,6.3,5470.750000000001,5501.365384615385,5411.111111111111,340.3495993589744
90,22.1,27.8,0.1,1.4,64.3,14.6,15.32,6.9,2856.6602564102564,2946.2179487179487,3694.4444444444453,192.53121794871794
91,20.6,30.8,0.0,1.2,61.6,14.6,24.65,4.6,6741.455128205127,6702.564102564102,6113.88888888889,418.16025641025647
92,21.7,33.0,0.0,1.3,53.9,14.6,23.26,4.5,6708.871794871796,6685.660256410257,5752.7777777777765,417.98070512820516
93,22.7,28.5,0.2,1.5,64.1,14.6,12.82,9.2,4052.211538461538,3970.730769230769,3038.888888888889,261.60900641025637
94,21.9,29.2,0.0,1.6,60.1,14.6,12.5,0.0,3701.224358974359,3727.955128205128,2922.222222222222,242.0748076923077
95,19.8,25.8,4.4,1.1,68.4,14.5,8.24,0.0,1691.8269230769229,1770.3589743589741,1972.2222222222222,115.43871794871794
96,17.5,20.1,47.8,1.6,84.9,14.5,3.77,7.7,839.5064102564103,885.8333333333334,977.7777777777778,60.039166666666674
97,16.6,23.9,13.3,1.4,71.3,14.5,11.55,8.1,2164.596153846154,2238.397435897436,2955.555555555555,149.44054487179488
98,17.2,26.2,2.3,0.8,72.0,14.5,19.58,6.4,4215.410256410257,4176.506410256411,4691.666666666666,281.641502039627
99,18.1,29.4,7.4,0.8,71.8,14.5,24.31,6.6,5154.49358974359,5086.775641025641,5891.666666666668,326.4829166666667
100,20.1,30.4,0.1,0.7,69.3,14.5,20.52,4.1,5633.858974358974,5638.74358974359,5333.333333333333,357.0248717948718
101,21.0,29.8,0.0,0.9,66.3,14.4,21.11,5.5,5743.878205128205,5721.999999999999,4966.666666666667,365.8833333333334
102,20.7,29.6,1.3,2.3,65.9,14.4,11.07,9.9,3473.0833333333335,3558.7948717948716,2836.111111111111,232.6048237179487
