,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_dcv,pow_dca,watt,일사,match_solar,z_score
2020-04-08 09:00,462.98571428571427,582.5857142857143,36.44714285714286,21.115714285714283,513.0428571428571,13.0,6664.222857142859,1.54,427.77777777777777,0.712561926147334
2020-04-08 10:00,592.5285714285715,734.6571428571428,47.972857142857144,27.717142857142846,505.3285714285714,16.484285714285715,8323.564285714287,2.23,619.4444444444445,1.2786860983890878
2020-04-08 11:00,673.6,824.6714285714286,53.664285714285704,27.190000000000005,491.1714285714286,18.72,9193.26428571429,2.78,772.2222222222222,1.5754051365092527
2020-04-08 12:00,696.6056338028169,842.943661971831,52.69859154929577,27.33239436619717,492.14084507042253,19.191549295774642,9443.284507042254,3.18,883.3333333333334,1.6607055384674272
2020-04-08 13:00,664.0285714285715,794.3285714285714,44.138571428571424,23.23714285714285,509.04285714285714,17.94428571428571,9133.587142857144,3.33,925.0,1.5550448462639594
2020-04-08 14:00,571.5571428571428,674.1571428571428,42.650000000000006,23.404285714285717,511.1857142857143,14.954285714285714,7649.395714285713,3.19,886.1111111111111,1.048677302200596
2020-04-08 15:00,456.07142857142856,527.3428571428572,42.70999999999999,24.824285714285708,505.8285714285714,11.489999999999998,5807.567142857144,2.83,786.1111111111111,0.42029325931624356
2020-04-08 16:00,296.1,332.6714285714286,35.714285714285694,22.457142857142852,513.3428571428572,6.91,3544.877142857144,2.32,644.4444444444445,-0.35167776559362685
2020-04-08 17:00,120.08450704225352,129.6056338028169,24.954929577464796,19.269014084507038,503.4366197183099,2.594366197183099,1327.0647887323946,1.48,411.1111111111111,-1.1083377040171205
2020-04-09 09:00,452.57142857142856,569.0285714285715,30.94714285714286,17.051428571428566,527.2142857142857,12.757142857142858,6722.407142857142,1.48,411.1111111111111,0.7324128923320542
2020-04-09 10:00,571.0285714285715,707.7142857142857,40.470000000000006,20.31714285714286,517.1142857142858,15.975714285714288,8260.565714285713,2.16,600.0,1.2571926230329524
2020-04-09 11:00,649.8571428571429,795.4142857142857,46.012857142857165,22.575714285714284,508.34285714285716,18.171428571428574,9235.324285714285,2.72,755.5555555555555,1.5897549154483501
2020-04-09 12:00,670.0704225352113,811.0281690140845,48.47605633802816,21.276056338028173,497.40845070422534,18.881690140845066,9391.58732394366,3.1,861.1111111111111,1.6430678031074908
2020-04-09 13:00,652.2714285714286,779.5285714285715,52.421428571428564,26.025714285714287,493.75714285714287,17.63714285714285,8709.62571428571,3.25,902.7777777777778,1.4104002248016545
2020-04-09 14:00,563.8,664.5,47.41285714285713,21.935714285714294,498.4142857142857,14.875714285714288,7408.114285714285,3.13,869.4444444444445,0.9663583492260376
2020-04-09 15:00,432.2857142857143,500.12857142857143,33.07142857142857,18.79714285714286,524.8428571428572,10.989999999999997,5761.545714285714,2.74,761.1111111111111,0.4045919438987081
2020-04-09 16:00,273.0845070422535,308.0845070422535,26.41971830985915,17.552112676056332,529.1830985915493,6.511267605633802,3444.9943661971824,2.12,588.8888888888889,-0.3857551732230565
2020-04-09 17:00,123.17142857142858,133.37142857142857,20.832857142857147,16.788571428571437,514.3285714285714,2.644285714285715,1377.8642857142859,1.38,383.3333333333333,-1.0910062358310162
2020-04-10 09:00,60.2,71.77142857142857,13.045714285714292,11.524285714285705,511.2142857142857,1.73,884.7385714285712,0.2,55.55555555555556,-1.2592479141283328
2020-04-10 10:00,73.88571428571429,88.15714285714286,14.957142857142854,12.134285714285713,512.8142857142857,2.1385714285714275,1098.0857142857142,0.24,66.66666666666667,-1.1864594134795383
2020-04-10 11:00,74.36619718309859,88.40845070422536,15.259154929577454,12.426760563380283,509.92957746478874,2.1577464788732383,1101.4718309859152,0.31,86.11111111111111,-1.1853041584602828
2020-04-10 12:00,76.77142857142857,91.4,15.79857142857141,12.828571428571431,509.07142857142856,2.2442857142857147,1142.915714285714,0.37,102.77777777777777,-1.1711645825275698
2020-04-10 13:00,81.41428571428571,97.32857142857142,15.984285714285702,13.625714285714285,510.8857142857143,2.348571428571428,1200.5128571428575,0.6,166.66666666666666,-1.1515139342269587
2020-04-10 14:00,156.05714285714285,185.27142857142857,19.598571428571425,15.149999999999997,524.2285714285714,4.392857142857143,2307.921428571429,1.23,341.6666666666667,-0.7736949091374903
2020-04-10 15:00,142.35211267605635,168.19718309859155,20.140845070422547,15.978873239436624,532.830985915493,3.9267605633802827,2095.4028169014096,0.82,227.77777777777777,-0.8462007364772176
2020-04-10 16:00,54.05714285714286,64.7,14.78857142857143,12.84428571428572,503.3857142857143,1.5114285714285705,764.5428571428571,0.48,133.33333333333334,-1.3002555681803314
2020-04-10 17:00,22.814285714285713,27.7,12.254285714285713,11.541428571428579,464.9428571428571,0.6485714285714276,305.7800000000001,0.28,77.77777777777777,-1.456773532647029
2020-04-11 09:00,167.8,199.05714285714285,19.640000000000004,14.41285714285714,525.6,4.677142857142858,2466.9585714285713,0.93,258.3333333333333,-0.7194355690731572
2020-04-11 10:00,229.0142857142857,272.37142857142857,28.662857142857145,20.05142857142858,526.0571428571428,6.275714285714285,3306.6971428571437,0.98,272.22222222222223,-0.4329385917399541
2020-04-11 11:00,200.56338028169014,238.0281690140845,24.950704225352116,16.745070422535218,527.6901408450705,5.471830985915492,2888.05352112676,1.48,411.1111111111111,-0.5757689157079675
2020-04-11 12:00,239.94285714285715,285.9428571428571,26.67428571428572,18.747142857142855,526.5571428571428,6.634285714285716,3501.0528571428567,0.99,275.0,-0.3666294729679474
