,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt,reset_match
74,17.7,29.2,,0.9,78.8,14.5,24.86,3.5,3009.1217948717945,3530.5833333333326,3852.777777777778,20692.322115384617,2826.1888443367307
75,15.6,30.0,,1.2,76.4,14.5,29.15,1.4,5265.250000000001,6113.423076923077,7158.333333333334,34762.4217948718,5014.84134209256
76,16.3,30.5,,0.8,75.1,14.5,28.16,5.5,4263.570512820514,5029.538461538462,5499.999999999999,28098.64294871795,4099.482485616843
77,19.2,24.7,26.9,0.3,92.8,14.5,5.89,9.4,600.1730769230769,708.525641025641,1027.7777777777778,4439.763461538461,700.8193197878118
78,21.2,25.2,2.9,0.8,94.9,14.5,7.24,9.4,808.724358974359,958.4935897435898,1602.7777777777778,6203.747435897436,1170.503564133255
79,19.1,30.7,,1.0,76.4,14.5,29.37,4.3,5000.134615384616,5847.141025641025,6683.333333333333,32555.80576923077,4844.734548429573
80,19.1,30.2,,0.6,82.1,14.5,20.7,6.3,1820.2884615384617,2145.6410256410254,2550.0,12763.193589743589,1975.1815609284533
81,20.1,31.4,,0.8,78.5,14.5,28.2,2.8,2502.9743589743593,2920.4423076923076,3586.111111111111,16366.73076923077,2535.537861092944
82,19.7,25.3,92.6,1.0,92.3,14.5,4.96,9.0,480.4551282051282,567.9935897435897,1044.4444444444446,3492.66858974359,838.2771543906376
83,19.4,26.7,2.1,2.9,77.0,14.5,26.48,5.6,2497.9871794871797,2850.6858974358975,3905.555555555555,15858.987820512819,2562.828355942992
84,18.6,27.5,,0.8,77.4,14.5,18.61,5.8,2800.8269230769233,3284.1282051282055,3405.5555555555557,18912.552884615383,2403.168822918359
85,16.5,27.1,,0.6,81.4,14.5,15.12,8.3,1413.4999999999998,1647.7435897435898,1919.4444444444446,9815.446153846153,1400.59531795116
86,18.1,21.3,10.4,0.8,91.4,14.5,4.98,9.3,504.6987179487179,595.5064102564103,724.9999999999999,3974.5625,605.4626884906335
87,17.2,25.1,,0.5,84.5,14.5,13.16,8.3,981.6794871794872,1148.929487179487,1316.6666666666667,6832.097435897437,909.1034352106395
88,19.3,27.1,,0.5,83.8,14.5,16.67,8.5,2083.423076923077,2399.75641025641,3233.333333333333,13782.850961538461,2054.270559625156
89,18.9,24.0,0.0,0.3,92.8,14.4,5.14,9.3,555.7948717948718,656.6666666666666,1250.0,4132.775320512821,933.742159507779
90,21.8,30.1,,1.0,84.9,14.4,24.76,5.0,816.1987179487179,945.7115384615383,1344.4444444444443,5492.112820512821,790.6796296036543
91,20.8,30.2,,0.9,80.3,14.4,23.96,5.8,3747.6346153846152,4368.442307692308,5091.666666666667,24390.169871794868,3719.866267568995
92,18.8,27.3,2.6,1.1,90.6,14.4,9.32,7.3,147.8717948717949,177.92948717948715,938.8888888888889,1087.1544871794872,613.4406730825343
93,21.7,28.7,62.6,1.0,91.6,14.4,12.73,9.2,0.0,0.0,0.0,0.0,0.0
94,21.7,29.7,,1.1,87.3,14.4,15.78,,0.0,0.0,0.0,0.0,0.0
95,19.3,22.1,71.0,0.9,95.1,14.4,4.07,,0.0,0.0,0.0,0.0,0.0
96,18.5,20.2,121.1,0.6,98.9,14.3,3.36,8.3,0.0,0.0,0.0,0.0,0.0
97,18.8,23.1,7.9,1.0,96.3,14.3,6.85,7.9,0.0,0.0,0.0,0.0,0.0
98,18.7,21.7,7.5,0.5,97.8,14.3,6.36,7.8,0.0,0.0,0.0,0.0,0.0
99,18.2,28.2,,0.8,83.1,14.3,24.37,3.8,0.0,0.0,0.0,0.0,0.0
100,18.8,29.4,,0.9,81.9,14.3,23.65,5.8,0.0,0.0,0.0,0.0,0.0
101,18.7,25.7,,0.7,84.8,14.2,13.39,8.5,0.0,0.0,0.0,0.0,0.0
102,20.7,26.2,6.6,0.7,94.1,14.2,5.3,9.6,0.0,0.0,0.0,0.0,0.0
103,23.8,30.2,0.7,1.4,88.0,14.2,14.18,8.9,0.0,0.0,0.0,0.0,0.0
104,22.0,29.6,8.3,0.7,84.4,14.2,18.14,9.1,0.0,0.0,0.0,0.0,0.0
105,22.1,25.1,36.1,0.5,95.3,14.2,5.43,10.0,0.0,0.0,0.0,0.0,0.0
106,21.7,23.7,102.8,1.2,96.8,14.1,2.75,9.5,0.0,0.0,0.0,0.0,0.0
107,20.0,22.7,9.3,1.2,92.5,14.1,3.21,7.7,0.0,0.0,0.0,0.0,0.0
108,19.8,24.5,5.2,0.5,95.6,14.1,6.92,5.3,0.0,0.0,0.0,0.0,0.0
109,20.2,28.8,,0.9,81.3,14.1,26.09,7.0,0.0,0.0,0.0,0.0,0.0
110,19.7,25.2,41.4,0.5,94.9,14.0,4.72,9.9,0.0,0.0,0.0,0.0,0.0
111,22.0,28.9,21.9,0.7,94.9,14.0,10.02,9.4,0.0,0.0,0.0,0.0,0.0
112,23.2,27.4,23.7,0.4,95.6,14.0,6.66,9.1,0.0,0.0,0.0,0.0,0.0
113,21.8,30.8,48.4,0.8,93.8,14.0,9.48,7.7,20.0,25.16666666666667,58.33333333333334,145.65833333333333,21.049177921315323
114,22.4,31.3,,0.8,88.3,13.9,18.24,8.6,3213.070512820513,3748.6923076923076,3913.8888888888887,20527.158653846152,2833.319986068491
