,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt,reset_match
125,22.6,26.9,52.2,0.8,88.4,13.7,4.79,8.5,813.7051282051282,845.2948717948718,844.4444444444445,166.80618131868133,783.8530700942101
126,22.9,30.5,0.0,0.6,83.1,13.7,14.03,7.9,947.1217948717949,962.4615384615385,1433.3333333333333,177.6937271062271,1459.5038940962218
127,24.7,31.8,0.0,1.0,75.6,13.7,14.47,8.0,3620.4423076923076,3499.5384615384614,3352.7777777777774,671.4457417582416,3515.5430083818815
128,26.4,31.0,10.2,1.5,77.8,13.6,8.72,,1136.7564102564102,1140.4038461538462,991.6666666666665,218.8382783882784,1146.1884894173893
129,24.1,27.2,57.4,0.7,90.1,13.6,2.4,8.5,1020.8461538461539,1026.3012820512822,208.33333333333331,212.96314102564105,253.44069976262574
130,23.6,31.6,,1.0,76.9,13.6,16.25,7.8,4223.5,3972.102564102564,3616.666666666667,776.9514652014651,3625.3172033603037
131,24.7,31.4,,0.8,73.1,13.5,19.37,6.5,5169.634615384615,4901.775641025641,4263.888888888889,901.6445512820513,4469.427969965826
132,23.6,31.7,,0.8,76.3,13.5,19.71,2.1,3747.698717948718,3422.589743589743,4211.111111111111,671.5722985347986,4224.9013141905625
133,23.0,31.7,,0.9,72.8,13.5,23.34,2.4,6017.346153846154,5636.615384615384,6155.555555555555,1064.8324175824177,6565.30480963501
134,23.1,32.2,,0.9,71.6,13.4,23.98,3.0,5999.692307692308,5551.570512820513,5630.555555555556,1059.3644230769235,5925.832399207458
135,24.0,32.0,0.0,1.1,74.9,13.4,17.89,6.8,3954.2179487179496,3744.987179487179,3469.444444444444,733.416163003663,3864.1910762590182
136,20.6,29.7,68.9,1.1,80.0,13.4,10.22,8.9,1512.673076923077,1550.0897435897434,1216.6666666666665,297.26373626373623,1361.8037862176325
137,20.4,29.6,,0.9,76.3,13.3,21.98,4.6,4965.833333333333,4591.205128205128,4830.555555555556,847.8373168498167,5174.567828376952
138,21.7,31.7,,1.0,70.8,13.3,21.18,6.4,4520.8076923076915,4312.480769230769,3963.8888888888882,808.9770146520146,4488.9558117434435
139,24.0,34.4,0.0,0.9,66.9,13.2,23.59,5.4,4872.557692307692,4611.282051282051,4336.111111111111,856.2969322344322,4931.236067557338
140,25.0,34.1,0.2,1.4,64.5,13.2,19.57,6.6,2478.6410256410254,2297.2179487179487,2991.666666666667,439.32010073260074,3032.0827240589583
141,25.1,31.6,29.9,1.8,75.6,13.2,9.18,8.3,2797.1538461538466,2836.9166666666665,2205.5555555555557,532.2561355311356,2396.1499415122703
142,24.6,32.4,26.5,0.9,79.3,13.1,17.39,8.4,3987.0192307692305,3811.897435897436,3205.5555555555557,686.0345695970697,3671.9483957447924
143,23.9,30.9,35.0,0.5,87.0,13.1,11.49,7.3,781.525641025641,783.2371794871796,975.0000000000002,156.38949175824175,1018.2690299804486
144,24.0,30.1,2.9,0.6,85.4,13.1,11.12,6.8,1632.1666666666667,1561.0192307692307,1441.6666666666667,300.8102106227106,1541.996009495204
145,22.9,30.4,0.9,1.1,72.1,13.0,13.5,6.8,2157.1602564102564,2142.198717948718,2038.888888888889,392.804945054945,2190.8350220746925
146,21.4,30.0,0.0,1.2,70.5,13.0,16.98,7.0,4102.423076923077,3861.8525641025644,3361.1111111111113,708.8223901098901,3892.6766963424693
147,22.8,25.0,20.6,1.0,89.8,12.9,3.02,10.0,819.8397435897436,851.3589743589743,783.3333333333334,165.4136613386613,791.0325400273874
148,20.4,25.9,40.0,2.4,78.1,12.9,12.1,7.9,2455.9166666666665,2322.9102564102564,2555.5555555555557,469.2707417582418,2411.259109487799
149,18.7,26.9,,1.5,63.9,12.9,18.66,3.4,3671.1153846153843,3369.871794871795,3602.7777777777774,641.5152472527473,3870.044259307157
150,16.8,23.7,,0.5,79.6,12.8,6.44,8.8,1210.0448717948718,1257.0641025641023,1386.111111111111,230.74729853479855,1486.9346210967565
151,17.1,25.5,11.9,1.4,77.6,12.8,9.52,10.0,914.7051282051281,948.1217948717949,1283.3333333333333,177.46634615384616,1322.1607022218552
152,16.0,20.8,38.0,2.7,87.1,12.7,2.51,8.4,678.8717948717948,700.6923076923076,661.1111111111111,143.96314102564102,673.2795747144011
153,19.7,26.6,2.6,2.5,67.5,12.7,17.87,6.0,3143.435897435897,2885.442307692308,2927.777777777778,556.5644230769232,2901.9078151728118
154,17.7,25.4,9.0,1.0,82.9,12.7,14.17,7.1,1678.0512820512822,1515.2564102564102,1877.7777777777776,304.709065934066,1736.1774381984185
155,17.4,25.8,,0.8,77.3,12.6,17.12,7.6,3431.160256410256,3212.961538461538,3172.2222222222217,613.9170787545788,3582.5712586782847
156,17.5,26.3,0.5,1.3,72.4,12.6,10.33,9.1,978.8269230769233,1016.0128205128203,830.5555555555555,186.50457875457874,1149.9918276493443
157,17.2,21.6,15.4,0.8,84.3,12.6,5.8,7.8,0.0,0.0,0.0,0.0,0.0
158,15.4,25.4,,0.7,71.1,12.5,21.18,3.0,0.0,0.0,0.0,0.0,0.0
159,16.2,25.1,,0.8,78.3,12.5,17.98,5.8,3505.897435897436,3180.711538461538,4013.8888888888882,619.5449633699634,4132.772483952908
160,17.7,27.2,,0.8,70.6,12.4,18.58,6.3,4207.923076923077,3744.0897435897436,3480.5555555555557,746.7668498168497,3690.8226603227436
161,20.1,25.5,5.4,0.8,81.6,12.4,8.22,7.4,1929.1538461538466,1913.2371794871797,1541.6666666666667,363.53827838827834,1782.4787960681417
162,17.7,23.6,0.0,0.7,78.5,12.4,7.65,9.4,1927.3717948717951,1993.1025641025637,2000.0,366.4295329670331,2123.400456032496
163,16.8,25.1,,1.2,64.1,12.3,17.7,7.3,5154.378205128205,4627.615384615385,4644.444444444444,918.1843406593408,4921.440002432913
164,15.8,23.8,5.5,1.0,69.5,12.3,14.51,4.4,1370.1666666666667,1206.9423076923076,1213.888888888889,248.66524725274726,1018.6650437786507
165,12.0,24.0,,0.9,62.0,12.2,21.84,0.1,6564.089743589744,5638.75,5736.111111111111,1131.319105894106,6202.860161969095
166,10.5,23.1,,0.8,67.8,12.2,20.27,3.8,4263.3141025641025,3838.807692307692,4338.888888888889,770.069368131868,5070.018894783622
167,12.6,23.6,,1.0,63.4,12.2,16.84,6.3,4476.301282051282,3935.525641025641,3741.6666666666665,827.929945054945,4347.342938292115
168,12.7,21.8,,1.4,67.1,12.1,11.99,8.9,2371.9679487179487,2250.5320512820513,1947.2222222222224,441.49826007326004,2219.3897373102213
169,13.9,24.6,,1.3,66.5,12.1,15.66,7.1,1699.5897435897439,1547.4871794871797,2008.3333333333335,332.79148351648354,1957.493449253444
170,13.7,24.1,,1.4,68.3,12.0,14.68,5.5,3008.128205128205,2610.698717948718,3072.2222222222217,576.5525641025641,3122.2259715780465
171,12.8,23.2,,1.2,68.9,12.0,15.37,5.5,2209.4166666666665,1735.455128205128,2427.777777777778,417.0580128205129,2169.8747851705944
172,12.6,24.0,,0.6,70.3,12.0,17.9,1.9,4178.00641025641,3598.1602564102564,3394.444444444444,764.7904761904759,3810.436771655244
173,12.0,24.8,,0.7,68.1,11.9,20.03,1.3,6134.397435897436,5124.801282051282,5302.777777777778,1112.15902014652,5767.107229452223
