,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_dcv,pow_dca,watt,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar,z_score
2018-10-25 17:00,10.942028985507246,10.18840579710145,15.113043478260868,17.327536231884036,441.375,0.33749999999999997,154.02083333333334,17.2,0.0,0.8,70.0,43.0,0.6,0.42,0.0,8.0,0.0,116.66666666666667,-1.2664476158300084
2018-10-26 09:00,56.34285714285714,42.84285714285714,11.618571428571425,11.951428571428563,467.2238805970149,1.871641791044776,890.9373134328359,13.6,0.0,1.0,110.0,80.0,0.0,0.16,0.0,10.0,0.0,44.44444444444444,-1.080106569866797
2018-10-26 10:00,31.057142857142857,24.514285714285716,11.585714285714287,12.052857142857132,454.07142857142856,0.9500000000000004,435.72428571428566,13.7,0.1,2.0,140.0,79.0,0.0,0.26,0.0,10.0,0.0,72.22222222222223,-1.195214419958169
2018-10-26 11:00,41.30434782608695,36.91304347826087,11.44782608695652,12.023188405797098,464.9714285714286,1.3742857142857143,641.7585714285713,13.5,0.0,2.3,140.0,78.0,0.0,0.18,0.0,10.0,0.0,50.0,-1.1431153757094923
2018-10-26 12:00,55.642857142857146,51.05714285714286,11.951428571428574,11.282857142857146,474.8333333333333,1.8196969696969694,869.6621212121212,13.3,0.3,2.5,160.0,86.0,0.0,0.21,0.0,10.0,0.0,58.333333333333336,-1.0854863404086925
2018-10-26 13:00,33.357142857142854,28.857142857142858,11.629999999999999,10.678571428571427,438.82089552238807,1.108955223880597,491.4731343283583,13.3,0.2,3.1,160.0,90.0,0.0,0.31,0.0,10.0,0.0,86.11111111111111,-1.181117437406512
2018-10-26 14:00,114.51428571428572,135.54285714285714,13.128571428571435,11.26285714285714,460.85074626865674,3.5985074626865674,1752.0223880597016,12.9,2.0,2.6,180.0,98.0,0.0,0.24,0.0,10.0,0.0,66.66666666666667,-0.8623675210025158
2018-10-26 15:00,365.74285714285713,579.8857142857142,19.87714285714285,13.265714285714282,495.05454545454546,10.632727272727276,5284.836363636365,14.3,4.0,0.7,270.0,100.0,0.1,0.38,0.0,8.0,0.0,105.55555555555556,0.030960650072606816
2018-10-26 16:00,75.34782608695652,93.85507246376811,13.427536231884055,12.708695652173914,479.43939393939394,2.2030303030303027,1055.4121212121213,14.7,0.0,2.0,290.0,90.0,0.6,0.81,0.0,6.0,0.0,225.0,-1.0385165002403831
2018-10-26 17:00,10.5,14.357142857142858,10.744285714285716,12.284285714285705,431.453125,0.2515625,110.61874999999999,13.5,0.0,2.2,270.0,85.0,1.0,0.56,0.0,0.0,0.0,155.55555555555554,-1.2774225225171594
2018-10-26 18:00,0.0,0.0,10.700000000000001,11.860937499999995,323.75,0.0,0.0,11.2,0.0,0.5,230.0,96.0,0.3,0.06,0.0,3.0,0.0,16.666666666666668,-1.3053942318421559
2018-10-27 09:00,406.7826086956522,414.95652173913044,12.917391304347827,8.014492753623193,527.5,13.442,7093.23,10.6,0.0,4.3,340.0,57.0,1.0,0.81,0.0,3.0,0.0,225.0,0.4882417271191046
2018-10-27 10:00,564.0857142857143,624.4142857142857,15.781428571428565,8.782857142857145,523.5348837209302,17.58604651162791,9234.43488372093,11.6,0.0,4.7,320.0,49.0,1.0,1.39,0.0,3.0,0.0,386.1111111111111,1.0296794184029523
2018-10-27 11:00,510.85714285714283,586.2,15.074285714285708,9.175714285714283,509.67391304347825,14.708695652173908,7537.771739130435,12.4,0.0,4.2,290.0,44.0,1.0,2.01,0.0,3.0,0.0,558.3333333333333,0.6006511722609547
2018-10-27 12:00,552.8,670.8714285714286,14.988571428571426,9.340000000000002,507.7826086956522,14.095652173913049,7164.928260869567,12.7,0.0,5.1,290.0,44.0,1.0,2.12,0.0,7.0,0.0,588.8888888888889,0.5063717720902448
2018-10-27 13:00,460.0869565217391,566.8985507246376,14.357971014492755,9.421739130434784,501.14285714285717,13.671428571428565,6809.1306122449005,11.8,0.0,4.3,290.0,45.0,0.9,1.76,0.0,7.0,0.0,488.8888888888889,0.4164026809023001
2018-10-27 14:00,702.0714285714286,1011.5857142857143,17.42428571428571,10.591428571428569,514.4634146341464,19.33658536585366,9965.88536585366,13.0,0.0,4.4,270.0,42.0,0.7,1.7,0.0,7.0,0.0,472.22222222222223,1.2146382998931637
2018-10-27 15:00,222.95714285714286,307.24285714285713,11.765714285714285,9.534285714285714,508.9166666666667,5.856666666666669,2998.388333333333,12.6,0.0,3.7,290.0,40.0,0.6,1.32,0.0,6.0,0.0,366.6666666666667,-0.5472040795988777
