,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_dcv,pow_dca,watt,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar,z_score
2018-12-25 13:00,76.38235294117646,82.72058823529412,4.898529411764704,3.7529411764705847,158.0,1.5397058823529406,243.2558823529412,4.4,0.0,2.2,250.0,48.0,0.0,0.5,0.0,10.0,5.6,138.88888888888889,-0.9206553250532948
2018-12-25 14:00,124.47058823529412,133.2941176470588,6.43382352941177,4.545588235294121,158.8695652173913,2.626086956521739,417.52608695652174,4.5,0.0,1.4,250.0,51.0,0.0,0.37,0.0,10.0,5.9,102.77777777777777,-0.6944805462294571
2018-12-25 15:00,140.01470588235293,135.23529411764707,7.113235294117648,4.964705882352944,158.8235294117647,2.779411764705882,441.9176470588235,5.3,0.0,1.3,200.0,49.0,0.0,0.47,0.0,10.0,6.1,130.55555555555554,-0.6628242127566434
2018-12-25 16:00,62.73529411764706,60.75,5.044117647058823,4.477941176470587,156.12962962962962,1.4462962962962966,226.76851851851848,5.4,0.0,1.1,320.0,52.0,0.0,0.28,0.0,10.0,6.3,77.77777777777777,-0.9420532793227654
2018-12-25 17:00,1.876923076923077,1.9538461538461538,0.8523076923076932,2.4076923076923076,132.45454545454547,0.09090909090909091,10.999999999999998,5.3,0.0,1.3,360.0,53.0,0.0,0.15,0.0,10.0,6.4,41.666666666666664,-1.2220862147524536
2018-12-26 09:00,121.44117647058823,111.94117647058823,3.382352941176469,2.5588235294117636,159.2058823529412,2.3117647058823527,368.71911764705874,4.2,0.0,2.0,20.0,92.0,0.0,0.06,0.0,6.0,6.2,16.666666666666668,-0.7578241654886431
2018-12-26 10:00,295.44117647058823,227.77941176470588,5.902941176470589,3.3514705882352946,161.98039215686273,4.562745098039215,740.5588235294117,4.6,0.0,4.7,50.0,91.0,0.0,0.32,0.0,9.0,6.3,88.88888888888889,-0.27523585713628074
2018-12-26 11:00,644.6029411764706,454.63235294117646,13.607352941176469,5.942647058823529,162.91176470588235,11.738235294117644,1912.3352941176468,5.1,0.0,6.7,20.0,81.0,0.0,0.63,0.0,9.0,6.4,175.0,1.2455420903570216
2018-12-26 12:00,667.7794117647059,489.1764705882353,14.239705882352943,5.635294117647062,164.33333333333334,12.149999999999999,1996.6625000000004,5.1,0.0,8.3,360.0,63.0,0.2,0.93,0.0,8.0,6.5,258.3333333333333,1.3549852805033749
2018-12-26 13:00,537.2205882352941,384.63235294117646,9.563235294117652,4.498529411764706,163.7741935483871,9.735483870967743,1595.3322580645163,5.2,0.0,8.9,360.0,60.0,0.0,1.09,0.0,8.0,6.7,302.77777777777777,0.8341229855886745
2018-12-26 14:00,494.36764705882354,355.88235294117646,8.825000000000003,4.329411764705881,162.97826086956522,9.56304347826087,1559.460869565217,4.7,0.0,8.5,20.0,51.0,0.1,1.07,0.0,7.0,6.8,297.22222222222223,0.7875676758133267
2018-12-26 15:00,223.16176470588235,173.69117647058823,4.597058823529413,2.8720588235294127,162.32608695652175,3.8195652173913035,620.1978260869565,4.6,0.0,8.8,20.0,44.0,0.9,1.3,0.0,6.0,6.8,361.1111111111111,-0.4314451301872201
2018-12-26 16:00,64.29411764705883,58.705882352941174,1.9573529411764705,1.8647058823529405,152.83823529411765,1.3338235294117646,209.76764705882366,4.7,0.0,7.6,20.0,44.0,0.9,1.04,0.0,7.0,6.8,288.8888888888889,-0.9641176841414533
2018-12-26 17:00,1.8923076923076922,2.0,-0.14615384615384608,0.8184615384615386,129.78787878787878,0.17575757575757575,21.26666666666668,4.0,0.0,9.5,360.0,49.0,0.8,0.44,0.0,7.0,6.7,122.22222222222223,-1.2087617278278326
2018-12-27 09:00,400.9264705882353,238.16176470588235,-0.2558823529411767,-3.7338235294117657,167.17391304347825,6.9413043478260885,1160.9630434782607,-2.8,0.0,7.6,50.0,60.0,0.7,0.33,0.0,8.0,4.1,91.66666666666667,0.2703814024511065
2018-12-27 10:00,567.0441176470588,384.8235294117647,2.617647058823529,-3.0720588235294115,176.64444444444445,6.0777777777777775,1008.3466666666668,-2.7,0.0,8.2,20.0,61.0,0.2,0.52,0.0,8.0,4.0,144.44444444444446,0.07230981959632568
2018-12-27 11:00,560.7014925373135,390.7164179104478,2.71044776119403,-2.986567164179105,175.62222222222223,6.906666666666667,1152.942222222222,-2.0,0.0,8.6,20.0,61.0,0.8,1.25,0.0,7.0,4.0,347.22222222222223,0.2599716627156381
2018-12-27 12:00,446.5,342.5,2.1749999999999994,-3.020588235294118,171.2173913043478,5.547826086956522,921.208695652174,-2.1,0.0,12.8,20.0,57.0,0.8,1.2,0.0,6.0,4.1,333.3333333333333,-0.04078129294464134
2018-12-27 13:00,500.4117647058824,366.7647058823529,3.1926470588235296,-2.589705882352942,166.25,8.983333333333333,1493.7541666666666,-2.2,0.0,11.3,20.0,60.0,0.8,1.38,0.0,7.0,4.1,383.3333333333333,0.7022909124725787
2018-12-27 14:00,158.6764705882353,151.16176470588235,-3.227941176470589,-4.561764705882356,165.4920634920635,3.1063492063492064,514.2206349206349,-2.0,0.0,11.8,20.0,59.0,0.8,1.47,0.0,7.0,4.2,408.3333333333333,-0.5689865293434238
