,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_dcv,pow_dca,watt,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar,z_score
2020-04-11 15:00,587.223880597015,509.9850746268657,23.4,27.010447761194023,401.46268656716416,45.238805173048426,18158.320575998816,15.2,0.0,3.3,290.0,39.0,0.8,2.63,0.0,8.0,12.6,730.5555555555555,0.8246093422224348
2020-04-11 16:00,369.6060606060606,291.09090909090907,20.87121212121212,23.478787878787877,406.1363636363636,27.321211598136237,11109.719484545984,14.8,0.0,3.1,290.0,41.0,0.3,1.39,0.0,7.0,12.9,386.1111111111111,-0.15151693320079332
2020-04-11 17:00,164.88059701492537,105.43283582089552,15.504477611940297,17.41492537313433,413.74626865671644,11.219402661964043,4662.35658212205,13.2,0.0,3.6,290.0,50.0,0.1,0.58,0.0,3.0,13.3,161.11111111111111,-1.0443806737629346
2020-04-12 09:00,288.5223880597015,483.56716417910445,17.491044776119406,20.09402985074626,416.5970149253731,33.2865662930617,13850.64889124971,10.1,0.0,3.7,90.0,60.0,1.0,1.43,0.0,0.0,11.4,397.22222222222223,0.22806096860556974
2020-04-12 10:00,463.56060606060606,649.7727272727273,22.80303030303029,25.363636363636363,404.969696969697,47.959089914957765,19401.696568229007,13.1,0.0,4.0,90.0,51.0,1.0,2.12,0.0,0.0,11.3,588.8888888888889,0.9967983993841523
2020-04-12 11:00,544.820895522388,664.8059701492538,23.2134328358209,26.105970149253732,396.67164179104475,52.0940286721757,20630.28759293061,13.6,0.0,5.9,90.0,45.0,0.7,2.18,0.0,6.0,11.3,605.5555555555555,1.1669399587376263
2020-04-12 12:00,369.6666666666667,397.6363636363636,18.104545454545452,20.23787878787878,413.3181818181818,33.736362977461454,13943.590637235957,14.6,0.0,5.5,90.0,44.0,0.7,2.48,0.0,8.0,11.5,688.8888888888889,0.24093201623101956
2020-04-12 13:00,358.2089552238806,375.5820895522388,19.673134328358213,21.486567164179103,411.64179104477614,32.208954626054975,13241.83557379427,14.3,0.0,7.3,90.0,47.0,0.2,1.8,0.0,8.0,11.7,500.0,0.14374939127479078
2020-04-12 14:00,351.030303030303,356.2878787878788,19.025757575757574,21.02121212121212,413.030303030303,30.71969618941805,12682.283010598412,15.1,0.0,5.6,90.0,43.0,0.8,2.55,0.0,8.0,11.9,708.3333333333334,0.06625969476207282
2020-04-12 15:00,531.5373134328358,484.5970149253731,20.564179104477603,23.77164179104477,408.5970149253731,42.5940289568546,17395.487694697622,14.4,0.0,4.9,70.0,44.0,0.1,1.51,0.0,8.0,12.2,419.44444444444446,0.7189683491326379
2020-04-12 16:00,280.23880597014926,223.955223880597,18.04328358208955,20.32686567164179,408.8955223880597,21.502984715931433,8811.53716557061,14.7,0.0,5.0,90.0,42.0,0.7,1.81,0.0,6.0,12.4,502.77777777777777,-0.46978095724738106
2020-04-12 17:00,246.5,152.75757575757575,14.536363636363639,16.907575757575756,419.3030303030303,15.748484568162464,6632.757457754855,14.6,0.0,6.3,70.0,39.0,1.0,1.72,0.0,4.0,12.7,477.77777777777777,-0.7715094979271517
2020-04-13 09:00,313.1363636363636,540.2121212121212,15.622727272727264,18.377272727272725,417.38461538461536,36.83999918424175,15356.778120979923,9.7,0.0,2.4,90.0,45.0,1.0,1.75,0.0,4.0,11.1,486.1111111111111,0.4366374359425207
2020-04-13 10:00,460.92537313432837,666.8507462686567,21.901492537313427,25.650746268656718,400.5074626865672,49.249252547079195,19707.266692432062,12.1,0.0,3.4,90.0,33.0,1.0,2.36,0.0,6.0,11.1,655.5555555555555,1.0391153106902313
2020-04-13 11:00,578.0151515151515,731.530303030303,23.28939393939395,27.72272727272728,391.3030303030303,57.6393923903958,22548.231212558225,14.1,0.0,3.0,90.0,31.0,1.0,2.85,0.0,5.0,11.1,791.6666666666666,1.4325465858695026
2020-04-13 12:00,644.9253731343283,733.2985074626865,23.928358208955217,28.334328358208946,389.5223880597015,59.15970008053009,23040.951688795,16.2,0.0,3.4,90.0,25.0,1.0,3.29,0.0,4.0,11.2,913.8888888888889,1.5007810336774476
2020-04-13 13:00,658.2575757575758,691.5,22.80757575757576,27.786363636363628,391.06060606060606,57.41515015110832,22442.15552659471,17.4,0.0,3.6,90.0,22.0,1.0,3.3,0.0,7.0,11.5,916.6666666666666,1.4178566831626964
2020-04-13 14:00,714.2835820895523,679.9850746268656,26.16716417910447,31.573134328358204,389.53731343283584,58.4880582325496,22777.563606831634,18.3,0.0,4.0,70.0,20.0,1.0,2.97,0.0,7.0,11.8,825.0,1.4643057069988632
2020-04-13 15:00,682.5076923076923,575.123076923077,25.181538461538455,30.378461538461533,395.2769230769231,51.99999865018411,20543.57946824296,19.7,0.0,4.9,50.0,18.0,1.0,3.08,0.0,4.0,12.3,855.5555555555555,1.15493217482389
2020-04-13 16:00,553.4626865671642,401.82089552238807,23.1820895522388,28.091044776119404,404.85074626865674,38.54477532230213,15596.616094731593,20.3,0.0,4.5,70.0,17.0,1.0,2.54,0.0,0.0,12.7,705.5555555555555,0.4698514233686437
2020-04-13 17:00,360.23880597014926,208.0597014925373,20.779104477611945,24.61044776119403,413.85074626865674,21.686566594821397,8966.541555646678,19.6,0.0,3.5,360.0,17.0,1.0,1.83,0.0,0.0,13.1,508.3333333333333,-0.44831515772261105
2020-04-14 09:00,303.56716417910445,526.9850746268656,21.44477611940298,23.767164179104473,410.0,35.66865587946203,14604.138461810466,11.7,0.0,2.4,230.0,60.0,1.0,1.61,0.0,0.0,11.9,447.22222222222223,0.3324080523089716
2020-04-14 10:00,462.75757575757575,673.1818181818181,26.73787878787879,29.927272727272715,394.8787878787879,49.18181708364792,19405.023810184422,13.7,0.0,2.6,200.0,50.0,1.0,2.31,0.0,0.0,11.8,641.6666666666666,0.9972591728419254
