,env_slopesolar,env_levelsolar,env_modtemp,env_airtemp,pow_dcv,pow_dca,watt,기온,강수량,풍속,풍향,습도,일조,일사,적설,전운량,지중온도,match_solar,z_score
2018-11-19 15:00,217.8,342.6,18.356,13.632,158.13793103448276,6.058620689655173,956.7172413793106,13.2,0.0,2.9,360.0,45.0,1.0,1.38,0.0,3.0,11.9,383.3333333333333,-0.11580854245545513
2018-11-19 16:00,72.43478260869566,114.27536231884058,11.605797101449276,10.982608695652178,148.14492753623188,1.752173913043479,272.2202898550725,13.1,0.0,3.0,20.0,52.0,1.0,0.98,0.0,2.0,12.1,272.22222222222223,-1.1187792527478035
2018-11-20 10:00,482.62857142857143,700.4,19.031428571428574,10.270000000000008,156.66666666666666,12.120833333333335,1898.7416666666668,9.3,0.0,1.4,70.0,45.0,1.0,1.29,0.0,0.0,9.7,358.3333333333333,1.264508644990404
2018-11-20 11:00,581.3913043478261,829.6666666666666,21.59420289855074,11.891304347826088,156.0952380952381,13.723809523809521,2142.171428571429,11.1,0.0,3.0,50.0,32.0,1.0,1.8,0.0,0.0,9.8,500.0,1.6211982119201567
2018-11-20 12:00,601.1014492753624,857.7971014492754,23.149275362318846,12.984057971014494,155.1764705882353,13.935294117647063,2162.429411764706,13.0,0.0,1.7,140.0,27.0,1.0,2.1,0.0,0.0,10.1,583.3333333333334,1.6508815636826548
2018-11-20 13:00,550.5571428571428,798.9857142857143,23.749999999999996,13.790000000000003,154.23809523809524,12.87142857142857,1985.0666666666664,13.6,0.0,1.3,20.0,24.0,1.0,2.16,0.0,0.0,10.5,600.0,1.3909978081242746
2018-11-20 14:00,433.2463768115942,651.695652173913,22.34347826086957,13.934782608695652,155.52941176470588,10.05294117647059,1562.9323529411765,14.4,0.0,2.1,320.0,28.0,1.0,1.98,0.0,0.0,10.9,550.0,0.7724583806904107
2018-11-20 15:00,264.34285714285716,427.98571428571427,19.768571428571423,14.382857142857139,158.17073170731706,6.331707317073168,1000.770731707317,13.7,0.0,2.8,320.0,29.0,1.0,1.63,0.0,0.0,11.2,452.77777777777777,-0.05125842227340325
2018-11-20 16:00,91.97101449275362,168.2608695652174,12.513043478260867,11.269565217391305,147.53846153846155,1.8461538461538463,285.20192307692304,14.0,0.0,2.0,320.0,33.0,1.0,1.06,0.0,0.0,11.5,294.44444444444446,-1.0997576955819448
2018-11-21 10:00,280.05797101449275,355.4927536231884,12.236231884057968,8.214492753623183,161.3913043478261,6.445652173913046,1039.8413043478263,7.9,0.0,1.2,160.0,57.0,0.0,0.28,0.0,10.0,10.1,77.77777777777777,0.005990393671678035
2018-11-21 11:00,310.3142857142857,403.6714285714286,14.152857142857139,9.669999999999998,159.47727272727272,7.461363636363635,1189.756818181818,9.0,0.0,2.3,50.0,49.0,0.0,0.56,0.0,10.0,10.2,155.55555555555554,0.22565663040085188
2018-11-21 12:00,295.94202898550725,340.82608695652175,14.98260869565218,10.843478260869572,159.12244897959184,5.316326530612246,845.6448979591836,10.2,0.0,0.9,90.0,47.0,0.1,0.78,0.0,9.0,10.5,216.66666666666666,-0.27855916818994486
2018-11-21 13:00,230.59420289855072,245.69565217391303,14.828985507246388,11.779710144927547,158.19565217391303,3.717391304347825,588.3956521739129,11.8,0.0,1.5,180.0,46.0,0.1,0.93,0.0,10.0,10.8,258.3333333333333,-0.6554979671033357
